 # temperature =    2.3053200000000000     
 # seed =     21952079
 # Niter =        80000
 # skipIter =         8000
 # height =           48
 # width =           48
 #
#         Iter        Energy   Energ Check Magnetization
        002606       -3252.0         -1564
        002607       -3348.0         -1560
        002608       -3444.0         -1560
        002609       -3328.0         -1532
        002610       -3300.0         -1474
        002611       -3284.0         -1476
        002612       -3348.0         -1528
        002613       -3292.0         -1538
        002614       -3208.0         -1526
        002615       -3192.0         -1498
        002616       -3164.0         -1518
        002617       -3136.0         -1542
        002618       -3128.0         -1564
        002619       -3156.0         -1534
        002620       -3076.0         -1584
        002621       -3176.0         -1548
        002622       -3112.0         -1514
        002623       -3072.0         -1510
        002624       -3156.0         -1532
        002625       -3256.0         -1544
        002626       -3212.0         -1526
        002627       -3168.0         -1548
        002628       -3260.0         -1586
        002629       -3408.0         -1606
        002630       -3348.0         -1602
        002631       -3208.0         -1542
        002632       -3260.0         -1538
        002633       -3236.0         -1552
        002634       -3272.0         -1540
        002635       -3292.0         -1548
        002636       -3228.0         -1558
        002637       -3208.0         -1624
        002638       -3272.0         -1634
        002639       -3248.0         -1594
        002640       -3260.0         -1592
        002641       -3352.0         -1614
        002642       -3280.0         -1570
        002643       -3076.0         -1490
        002644       -3168.0         -1510
        002645       -3400.0         -1574
        002646       -3392.0         -1562
        002647       -3316.0         -1542
        002648       -3200.0         -1470
        002649       -3176.0         -1516
        002650       -3264.0         -1526
        002651       -3208.0         -1504
        002652       -3124.0         -1512
        002653       -3088.0         -1486
        002654       -3072.0         -1454
        002655       -3140.0         -1518
        002656       -3312.0         -1550
        002657       -3312.0         -1532
        002658       -3252.0         -1510
        002659       -3388.0         -1518
        002660       -3308.0         -1522
        002661       -3120.0         -1520
        002662       -3236.0         -1560
        002663       -3300.0         -1624
        002664       -3280.0         -1574
        002665       -3340.0         -1568
        002666       -3276.0         -1552
        002667       -3132.0         -1502
        002668       -3208.0         -1500
        002669       -3216.0         -1514
        002670       -3188.0         -1506
        002671       -3252.0         -1528
        002672       -3388.0         -1592
        002673       -3428.0         -1550
        002674       -3400.0         -1496
        002675       -3304.0         -1482
        002676       -3268.0         -1490
        002677       -3228.0         -1490
        002678       -3236.0         -1460
        002679       -3176.0         -1466
        002680       -3116.0         -1454
        002681       -3092.0         -1430
        002682       -3004.0         -1386
        002683       -2988.0         -1390
        002684       -3064.0         -1418
        002685       -3052.0         -1420
        002686       -2988.0         -1470
        002687       -3096.0         -1506
        002688       -3156.0         -1530
        002689       -3300.0         -1574
        002690       -3224.0         -1512
        002691       -3164.0         -1526
        002692       -3208.0         -1538
        002693       -3004.0         -1482
        002694       -3076.0         -1510
        002695       -3108.0         -1514
        002696       -3208.0         -1532
        002697       -3100.0         -1510
        002698       -3248.0         -1580
        002699       -3372.0         -1634
        002700       -3364.0         -1642
        002701       -3340.0         -1606
        002702       -3408.0         -1590
        002703       -3372.0         -1582
        002704       -3400.0         -1592
        002705       -3508.0         -1670
        002706       -3380.0         -1674
        002707       -3372.0         -1670
        002708       -3500.0         -1706
        002709       -3428.0         -1712
        002710       -3336.0         -1656
        002711       -3332.0         -1658
        002712       -3256.0         -1646
        002713       -3244.0         -1634
        002714       -3312.0         -1658
        002715       -3252.0         -1628
        002716       -3156.0         -1574
        002717       -3248.0         -1606
        002718       -3280.0         -1638
        002719       -3252.0         -1576
        002720       -3312.0         -1592
        002721       -3300.0         -1588
        002722       -3296.0         -1608
        002723       -3412.0         -1616
        002724       -3472.0         -1668
        002725       -3356.0         -1654
        002726       -3384.0         -1626
        002727       -3288.0         -1576
        002728       -3412.0         -1602
        002729       -3432.0         -1660
        002730       -3364.0         -1644
        002731       -3244.0         -1564
        002732       -3144.0         -1530
        002733       -3200.0         -1546
        002734       -3108.0         -1508
        002735       -3104.0         -1456
        002736       -3160.0         -1506
        002737       -3296.0         -1576
        002738       -3192.0         -1454
        002739       -3140.0         -1394
        002740       -3072.0         -1350
        002741       -3236.0         -1342
        002742       -3232.0         -1384
        002743       -3212.0         -1432
        002744       -3244.0         -1432
        002745       -3108.0         -1350
        002746       -3212.0         -1420
        002747       -3168.0         -1448
        002748       -3168.0         -1476
        002749       -3160.0         -1408
        002750       -3176.0         -1456
        002751       -3168.0         -1442
        002752       -3276.0         -1438
        002753       -3268.0         -1412
        002754       -3108.0         -1410
        002755       -3220.0         -1412
        002756       -3284.0         -1422
        002757       -3180.0         -1418
        002758       -3164.0         -1406
        002759       -3200.0         -1388
        002760       -3276.0         -1418
        002761       -3360.0         -1452
        002762       -3280.0         -1382
        002763       -3308.0         -1430
        002764       -3252.0         -1420
        002765       -3224.0         -1462
        002766       -3216.0         -1456
        002767       -3264.0         -1424
        002768       -3100.0         -1402
        002769       -3124.0         -1368
        002770       -3032.0         -1328
        002771       -2988.0         -1290
        002772       -3052.0         -1298
        002773       -3088.0         -1254
        002774       -3052.0         -1254
        002775       -3044.0         -1208
        002776       -3040.0         -1214
        002777       -3024.0         -1224
        002778       -2924.0         -1202
        002779       -2920.0         -1248
        002780       -3020.0         -1248
        002781       -3172.0         -1252
        002782       -3040.0         -1244
        002783       -3156.0         -1306
        002784       -3232.0         -1390
        002785       -3232.0         -1416
        002786       -3172.0         -1324
        002787       -3160.0         -1332
        002788       -3176.0         -1324
        002789       -3152.0         -1262
        002790       -3100.0         -1304
        002791       -3040.0         -1218
        002792       -3052.0         -1268
        002793       -3016.0         -1266
        002794       -3016.0         -1232
        002795       -3068.0         -1238
        002796       -3024.0         -1298
        002797       -3072.0         -1296
        002798       -3104.0         -1316
        002799       -2976.0         -1258
        002800       -2932.0         -1222
        002801       -2856.0         -1196
        002802       -2952.0         -1284
        002803       -3012.0         -1280
        002804       -2896.0         -1288
        002805       -3020.0         -1354
        002806       -2968.0         -1310
        002807       -2972.0         -1320
        002808       -2936.0         -1298
        002809       -2924.0         -1298
        002810       -2860.0         -1292
        002811       -2808.0         -1324
        002812       -2928.0         -1356
        002813       -2860.0         -1288
        002814       -2940.0         -1322
        002815       -2924.0         -1340
        002816       -3004.0         -1322
        002817       -2972.0         -1300
        002818       -2948.0         -1372
        002819       -2968.0         -1342
        002820       -3100.0         -1404
        002821       -3180.0         -1420
        002822       -3152.0         -1420
        002823       -3244.0         -1514
        002824       -3308.0         -1516
        002825       -3172.0         -1532
        002826       -3196.0         -1510
        002827       -3160.0         -1438
        002828       -3220.0         -1462
        002829       -3140.0         -1466
        002830       -3076.0         -1454
        002831       -3088.0         -1416
        002832       -3032.0         -1356
        002833       -3068.0         -1380
        002834       -3112.0         -1452
        002835       -3156.0         -1432
        002836       -3064.0         -1382
        002837       -2996.0         -1348
        002838       -3024.0         -1334
        002839       -3080.0         -1356
        002840       -3204.0         -1360
        002841       -3256.0         -1402
        002842       -3344.0         -1394
        002843       -3228.0         -1376
        002844       -3244.0         -1286
        002845       -3144.0         -1240
        002846       -3272.0         -1216
        002847       -3284.0         -1254
        002848       -3260.0         -1228
        002849       -3184.0         -1244
        002850       -3192.0         -1184
        002851       -3228.0         -1178
        002852       -3176.0         -1200
        002853       -3096.0         -1184
        002854       -3176.0         -1244
        002855       -3036.0         -1222
        002856       -3144.0         -1246
        002857       -3144.0         -1270
        002858       -3248.0         -1274
        002859       -3216.0         -1330
        002860       -3080.0         -1276
        002861       -3160.0         -1364
        002862       -3144.0         -1404
        002863       -3152.0         -1410
        002864       -3120.0         -1416
        002865       -2992.0         -1326
        002866       -3000.0         -1404
        002867       -3060.0         -1412
        002868       -3180.0         -1428
        002869       -3148.0         -1396
        002870       -3248.0         -1428
        002871       -3384.0         -1430
        002872       -3328.0         -1422
        002873       -3264.0         -1468
        002874       -3332.0         -1458
        002875       -3188.0         -1392
        002876       -3016.0         -1324
        002877       -3124.0         -1348
        002878       -3132.0         -1362
        002879       -3048.0         -1292
        002880       -2964.0         -1196
        002881       -3016.0         -1276
        002882       -3032.0         -1234
        002883       -3064.0         -1274
        002884       -3060.0         -1178
        002885       -3068.0         -1196
        002886       -3148.0         -1168
        002887       -2960.0         -1128
        002888       -2976.0         -1164
        002889       -2980.0         -1198
        002890       -3048.0         -1222
        002891       -3156.0         -1272
        002892       -3144.0         -1322
        002893       -3292.0         -1348
        002894       -3288.0         -1336
        002895       -3256.0         -1366
        002896       -3236.0         -1400
        002897       -3216.0         -1398
        002898       -3136.0         -1392
        002899       -3036.0         -1306
        002900       -3156.0         -1364
        002901       -3184.0         -1378
        002902       -3104.0         -1412
        002903       -3088.0         -1356
        002904       -3148.0         -1420
        002905       -3212.0         -1450
        002906       -3164.0         -1450
        002907       -3040.0         -1358
        002908       -3076.0         -1380
        002909       -3128.0         -1414
        002910       -3072.0         -1382
        002911       -3044.0         -1342
        002912       -3132.0         -1400
        002913       -3140.0         -1378
        002914       -3136.0         -1338
        002915       -3116.0         -1318
        002916       -3148.0         -1286
        002917       -3128.0         -1268
        002918       -3056.0         -1288
        002919       -3168.0         -1294
        002920       -3188.0         -1326
        002921       -3068.0         -1214
        002922       -3120.0         -1182
        002923       -3080.0         -1210
        002924       -3024.0         -1244
        002925       -2948.0         -1178
        002926       -2832.0         -1168
        002927       -2872.0         -1218
        002928       -2876.0         -1222
        002929       -3024.0         -1302
        002930       -2944.0         -1256
        002931       -3008.0         -1308
        002932       -3008.0         -1326
        002933       -3068.0         -1340
        002934       -3172.0         -1404
        002935       -3040.0         -1350
        002936       -3004.0         -1376
        002937       -3012.0         -1432
        002938       -3152.0         -1450
        002939       -3188.0         -1442
        002940       -3164.0         -1474
        002941       -3048.0         -1422
        002942       -3192.0         -1500
        002943       -3116.0         -1456
        002944       -3092.0         -1462
        002945       -3112.0         -1520
        002946       -3188.0         -1554
        002947       -3388.0         -1648
        002948       -3356.0         -1628
        002949       -3428.0         -1584
        002950       -3256.0         -1534
        002951       -3360.0         -1630
        002952       -3320.0         -1594
        002953       -3236.0         -1538
        002954       -3144.0         -1522
        002955       -3196.0         -1504
        002956       -3084.0         -1444
        002957       -3180.0         -1504
        002958       -3224.0         -1482
        002959       -3232.0         -1512
        002960       -3152.0         -1538
        002961       -3184.0         -1494
        002962       -3156.0         -1464
        002963       -3116.0         -1462
        002964       -3208.0         -1516
        002965       -3356.0         -1600
        002966       -3396.0         -1596
        002967       -3468.0         -1636
        002968       -3432.0         -1632
        002969       -3316.0         -1578
        002970       -3288.0         -1506
        002971       -3140.0         -1462
        002972       -3100.0         -1472
        002973       -2980.0         -1480
        002974       -3104.0         -1494
        002975       -3232.0         -1598
        002976       -3332.0         -1600
        002977       -3272.0         -1584
        002978       -3340.0         -1610
        002979       -3380.0         -1640
        002980       -3344.0         -1620
        002981       -3408.0         -1670
        002982       -3432.0         -1640
        002983       -3384.0         -1670
        002984       -3244.0         -1592
        002985       -3308.0         -1674
        002986       -3352.0         -1748
        002987       -3296.0         -1708
        002988       -3380.0         -1678
        002989       -3320.0         -1666
        002990       -3232.0         -1628
        002991       -3196.0         -1538
        002992       -3112.0         -1486
        002993       -3204.0         -1582
        002994       -3212.0         -1556
        002995       -3128.0         -1526
        002996       -3148.0         -1584
        002997       -3268.0         -1550
        002998       -3264.0         -1608
        002999       -3272.0         -1606
        003000       -3248.0         -1578
        003001       -3444.0         -1656
        003002       -3316.0         -1584
        003003       -3220.0         -1580
        003004       -3336.0         -1646
        003005       -3292.0         -1658
        003006       -3332.0         -1724
        003007       -3248.0         -1648
        003008       -3388.0         -1722
        003009       -3428.0         -1750
        003010       -3340.0         -1726
        003011       -3232.0         -1634
        003012       -3300.0         -1636
        003013       -3356.0         -1630
        003014       -3300.0         -1594
        003015       -3240.0         -1564
        003016       -3204.0         -1550
        003017       -3320.0         -1670
        003018       -3384.0         -1664
        003019       -3392.0         -1676
        003020       -3336.0         -1628
        003021       -3280.0         -1624
        003022       -3268.0         -1626
        003023       -3216.0         -1622
        003024       -3152.0         -1576
        003025       -3036.0         -1516
        003026       -3036.0         -1394
        003027       -3060.0         -1340
        003028       -2928.0         -1348
        003029       -3028.0         -1376
        003030       -3036.0         -1362
        003031       -3068.0         -1400
        003032       -3068.0         -1394
        003033       -3008.0         -1332
        003034       -3016.0         -1310
        003035       -2932.0         -1346
        003036       -3040.0         -1370
        003037       -3220.0         -1422
        003038       -3116.0         -1416
        003039       -3180.0         -1378
        003040       -3240.0         -1364
        003041       -3156.0         -1430
        003042       -3136.0         -1460
        003043       -3232.0         -1534
        003044       -3268.0         -1548
        003045       -3244.0         -1532
        003046       -3224.0         -1564
        003047       -3300.0         -1542
        003048       -3244.0         -1548
        003049       -3320.0         -1606
        003050       -3320.0         -1626
        003051       -3268.0         -1542
        003052       -3224.0         -1528
        003053       -3296.0         -1524
        003054       -3128.0         -1438
        003055       -3104.0         -1432
        003056       -3188.0         -1462
        003057       -3292.0         -1524
        003058       -3128.0         -1452
        003059       -3108.0         -1440
        003060       -3112.0         -1456
        003061       -3204.0         -1488
        003062       -3244.0         -1518
        003063       -3260.0         -1504
        003064       -3164.0         -1448
        003065       -3100.0         -1342
        003066       -3116.0         -1292
        003067       -3172.0         -1230
        003068       -2940.0         -1162
        003069       -3036.0         -1224
        003070       -3020.0         -1190
        003071       -2900.0         -1120
        003072       -2796.0         -1106
        003073       -2908.0         -1198
        003074       -2952.0         -1186
        003075       -3016.0         -1208
        003076       -3068.0         -1218
        003077       -3004.0         -1120
        003078       -3056.0         -1164
        003079       -2988.0         -1124
        003080       -3080.0         -1068
        003081       -3092.0         -1002
        003082       -3060.0          -996
        003083       -2984.0          -994
        003084       -3052.0          -964
        003085       -2908.0          -930
        003086       -2944.0          -950
        003087       -2924.0          -878
        003088       -2844.0          -852
        003089       -2872.0          -848
        003090       -2876.0          -782
        003091       -2864.0          -774
        003092       -2924.0          -764
        003093       -2820.0          -668
        003094       -2848.0          -686
        003095       -2808.0          -694
        003096       -2760.0          -668
        003097       -2844.0          -672
        003098       -2788.0          -734
        003099       -2816.0          -740
        003100       -2892.0          -814
        003101       -2932.0          -812
        003102       -2916.0          -802
        003103       -2936.0          -760
        003104       -3056.0          -770
        003105       -2980.0          -780
        003106       -2976.0          -740
        003107       -2992.0          -746
        003108       -3036.0          -846
        003109       -2976.0          -818
        003110       -3124.0          -874
        003111       -3044.0          -832
        003112       -3028.0          -938
        003113       -3044.0          -908
        003114       -3132.0          -868
        003115       -3136.0          -896
        003116       -3140.0          -940
        003117       -3052.0          -976
        003118       -2960.0          -934
        003119       -2992.0          -968
        003120       -2888.0          -894
        003121       -3016.0          -972
        003122       -3124.0          -910
        003123       -3024.0          -852
        003124       -3084.0          -898
        003125       -3112.0          -874
        003126       -3148.0          -878
        003127       -3036.0          -892
        003128       -3100.0          -930
        003129       -3044.0          -898
        003130       -2920.0          -870
        003131       -2876.0          -886
        003132       -2920.0          -882
        003133       -2984.0          -882
        003134       -3012.0          -862
        003135       -2936.0          -814
        003136       -3068.0          -780
        003137       -2984.0          -718
        003138       -2920.0          -744
        003139       -2968.0          -680
        003140       -2988.0          -654
        003141       -2936.0          -658
        003142       -3036.0          -648
        003143       -2976.0          -604
        003144       -2964.0          -688
        003145       -3020.0          -688
        003146       -2984.0          -718
        003147       -2952.0          -720
        003148       -3068.0          -760
        003149       -2816.0          -682
        003150       -2808.0          -738
        003151       -2980.0          -756
        003152       -2996.0          -810
        003153       -3004.0          -784
        003154       -3104.0          -806
        003155       -3104.0          -750
        003156       -3072.0          -766
        003157       -3020.0          -808
        003158       -3080.0          -728
        003159       -3032.0          -732
        003160       -3084.0          -760
        003161       -3068.0          -800
        003162       -3184.0          -806
        003163       -3116.0          -810
        003164       -2944.0          -768
        003165       -3008.0          -712
        003166       -2964.0          -740
        003167       -3016.0          -714
        003168       -3112.0          -748
        003169       -3108.0          -746
        003170       -3104.0          -762
        003171       -3124.0          -738
        003172       -3148.0          -744
        003173       -3068.0          -754
        003174       -2944.0          -718
        003175       -2992.0          -690
        003176       -3024.0          -720
        003177       -2980.0          -768
        003178       -2920.0          -722
        003179       -2940.0          -774
        003180       -3012.0          -768
        003181       -3188.0          -832
        003182       -3160.0          -870
        003183       -3008.0          -820
        003184       -2992.0          -850
        003185       -2912.0          -822
        003186       -3000.0          -796
        003187       -2888.0          -746
        003188       -2880.0          -752
        003189       -2900.0          -804
        003190       -2824.0          -760
        003191       -2868.0          -718
        003192       -2648.0          -674
        003193       -2700.0          -642
        003194       -2744.0          -696
        003195       -2804.0          -818
        003196       -2844.0          -820
        003197       -2876.0          -816
        003198       -2864.0          -814
        003199       -2924.0          -824
        003200       -2964.0          -850
        003201       -3012.0          -784
        003202       -3000.0          -700
        003203       -2908.0          -652
        003204       -3008.0          -714
        003205       -3100.0          -744
        003206       -3020.0          -754
        003207       -2900.0          -646
        003208       -2996.0          -678
        003209       -2940.0          -728
        003210       -2904.0          -694
        003211       -2964.0          -748
        003212       -2940.0          -720
        003213       -2904.0          -654
        003214       -3036.0          -622
        003215       -2976.0          -654
        003216       -2960.0          -660
        003217       -2824.0          -554
        003218       -2920.0          -548
        003219       -2960.0          -566
        003220       -2808.0          -524
        003221       -2868.0          -524
        003222       -2896.0          -508
        003223       -2988.0          -534
        003224       -2912.0          -498
        003225       -2868.0          -470
        003226       -2780.0          -410
        003227       -2832.0          -360
        003228       -3032.0          -416
        003229       -3024.0          -376
        003230       -2984.0          -312
        003231       -2956.0          -352
        003232       -3000.0          -420
        003233       -2976.0          -384
        003234       -3056.0          -368
        003235       -3040.0          -298
        003236       -2960.0          -292
        003237       -2912.0          -328
        003238       -3044.0          -456
        003239       -3072.0          -460
        003240       -3064.0          -444
        003241       -3008.0          -478
        003242       -2996.0          -480
        003243       -2948.0          -476
        003244       -2952.0          -528
        003245       -3008.0          -556
        003246       -3084.0          -570
        003247       -3096.0          -560
        003248       -2960.0          -532
        003249       -2900.0          -464
        003250       -2960.0          -516
        003251       -2892.0          -570
        003252       -2936.0          -538
        003253       -2924.0          -594
        003254       -2816.0          -532
        003255       -2924.0          -526
        003256       -2920.0          -490
        003257       -3044.0          -392
        003258       -2964.0          -376
        003259       -2856.0          -358
        003260       -2912.0          -344
        003261       -2940.0          -336
        003262       -2812.0          -344
        003263       -2956.0          -396
        003264       -2844.0          -368
        003265       -2836.0          -338
        003266       -2812.0          -384
        003267       -2816.0          -444
        003268       -2784.0          -436
        003269       -2824.0          -512
        003270       -2920.0          -464
        003271       -2912.0          -488
        003272       -2912.0          -528
        003273       -2984.0          -516
        003274       -2960.0          -520
        003275       -3068.0          -502
        003276       -2960.0          -452
        003277       -2928.0          -366
        003278       -2824.0          -348
        003279       -3104.0          -456
        003280       -3108.0          -428
        003281       -3128.0          -496
        003282       -3140.0          -490
        003283       -3056.0          -550
        003284       -2936.0          -510
        003285       -3128.0          -414
        003286       -2984.0          -348
        003287       -3024.0          -370
        003288       -2968.0          -352
        003289       -3004.0          -350
        003290       -2984.0          -344
        003291       -3048.0          -414
        003292       -3056.0          -374
        003293       -3092.0          -454
        003294       -2972.0          -430
        003295       -2996.0          -500
        003296       -3072.0          -514
        003297       -3120.0          -454
        003298       -3084.0          -470
        003299       -3036.0          -444
        003300       -2920.0          -422
        003301       -2932.0          -422
        003302       -2896.0          -402
        003303       -2896.0          -414
        003304       -3000.0          -436
        003305       -3036.0          -444
        003306       -2924.0          -412
        003307       -2920.0          -362
        003308       -3028.0          -444
        003309       -2996.0          -440
        003310       -2856.0          -498
        003311       -2912.0          -520
        003312       -2960.0          -566
        003313       -2864.0          -582
        003314       -2956.0          -592
        003315       -2848.0          -614
        003316       -3052.0          -606
        003317       -3044.0          -550
        003318       -3020.0          -592
        003319       -3028.0          -546
        003320       -3008.0          -538
        003321       -2888.0          -554
        003322       -3036.0          -474
        003323       -3028.0          -510
        003324       -3128.0          -564
        003325       -3160.0          -582
        003326       -3168.0          -634
        003327       -3028.0          -592
        003328       -3032.0          -534
        003329       -3092.0          -546
        003330       -3080.0          -500
        003331       -3048.0          -518
        003332       -3068.0          -528
        003333       -3048.0          -478
        003334       -2988.0          -520
        003335       -2988.0          -514
        003336       -3024.0          -546
        003337       -3016.0          -542
        003338       -2984.0          -496
        003339       -3080.0          -488
        003340       -2992.0          -446
        003341       -3052.0          -396
        003342       -3016.0          -292
        003343       -3012.0          -280
        003344       -3040.0          -290
        003345       -2880.0          -228
        003346       -2700.0          -176
        003347       -2692.0          -172
        003348       -2816.0          -168
        003349       -2756.0          -188
        003350       -2680.0          -240
        003351       -2760.0          -254
        003352       -2776.0          -276
        003353       -2744.0          -312
        003354       -2744.0          -330
        003355       -2756.0          -360
        003356       -3000.0          -390
        003357       -2972.0          -380
        003358       -2900.0          -356
        003359       -2708.0          -394
        003360       -2692.0          -446
        003361       -2700.0          -476
        003362       -2720.0          -450
        003363       -2860.0          -522
        003364       -2672.0          -520
        003365       -2828.0          -548
        003366       -2820.0          -624
        003367       -2904.0          -650
        003368       -2908.0          -640
        003369       -2864.0          -692
        003370       -2868.0          -744
        003371       -3020.0          -844
        003372       -3264.0          -858
        003373       -3268.0          -802
        003374       -3116.0          -844
        003375       -3124.0          -826
        003376       -3140.0          -808
        003377       -3096.0          -816
        003378       -3024.0          -818
        003379       -3100.0          -814
        003380       -3080.0          -724
        003381       -2984.0          -676
        003382       -3024.0          -658
        003383       -2984.0          -606
        003384       -3008.0          -628
        003385       -3028.0          -654
        003386       -3064.0          -704
        003387       -3012.0          -668
        003388       -2940.0          -646
        003389       -2996.0          -720
        003390       -3004.0          -750
        003391       -3080.0          -742
        003392       -3088.0          -754
        003393       -3212.0          -760
        003394       -3172.0          -762
        003395       -3156.0          -760
        003396       -3064.0          -718
        003397       -2880.0          -626
        003398       -2960.0          -618
        003399       -2908.0          -642
        003400       -2952.0          -564
        003401       -3016.0          -472
        003402       -3032.0          -448
        003403       -2968.0          -468
        003404       -3108.0          -528
        003405       -3096.0          -572
        003406       -3144.0          -672
        003407       -3172.0          -688
        003408       -3168.0          -710
        003409       -2972.0          -660
        003410       -3016.0          -628
        003411       -3036.0          -654
        003412       -2940.0          -596
        003413       -2928.0          -518
        003414       -2836.0          -498
        003415       -3032.0          -524
        003416       -2996.0          -528
        003417       -2940.0          -508
        003418       -2904.0          -600
        003419       -2828.0          -554
        003420       -3012.0          -634
        003421       -3072.0          -640
        003422       -3120.0          -618
        003423       -3124.0          -610
        003424       -3196.0          -546
        003425       -3132.0          -546
        003426       -3136.0          -510
        003427       -3084.0          -462
        003428       -3020.0          -472
        003429       -2956.0          -492
        003430       -2948.0          -526
        003431       -2924.0          -576
        003432       -2904.0          -626
        003433       -2992.0          -684
        003434       -3044.0          -668
        003435       -2944.0          -606
        003436       -2800.0          -598
        003437       -2800.0          -572
        003438       -2904.0          -612
        003439       -2960.0          -644
        003440       -2864.0          -590
        003441       -2896.0          -496
        003442       -3028.0          -490
        003443       -3048.0          -508
        003444       -3152.0          -574
        003445       -3048.0          -638
        003446       -2984.0          -674
        003447       -3072.0          -696
        003448       -3108.0          -636
        003449       -3164.0          -652
        003450       -3088.0          -658
        003451       -3168.0          -720
        003452       -3156.0          -692
        003453       -3048.0          -764
        003454       -3032.0          -726
        003455       -2984.0          -758
        003456       -2988.0          -796
        003457       -2996.0          -794
        003458       -3080.0          -782
        003459       -3132.0          -796
        003460       -3100.0          -736
        003461       -2972.0          -718
        003462       -2992.0          -764
        003463       -3064.0          -764
        003464       -3000.0          -832
        003465       -2940.0          -888
        003466       -2964.0          -836
        003467       -2924.0          -762
        003468       -2908.0          -764
        003469       -3060.0          -834
        003470       -2880.0          -880
        003471       -2956.0          -850
        003472       -2988.0          -874
        003473       -2936.0          -924
        003474       -2932.0          -900
        003475       -3032.0          -930
        003476       -3160.0          -954
        003477       -3108.0          -880
        003478       -2944.0          -840
        003479       -2948.0          -754
        003480       -3032.0          -760
        003481       -3072.0          -842
        003482       -3060.0          -840
        003483       -3064.0          -806
        003484       -2916.0          -822
        003485       -3044.0          -858
        003486       -3140.0          -962
        003487       -3108.0          -908
        003488       -3084.0          -886
        003489       -3040.0          -924
        003490       -3060.0          -842
        003491       -3008.0          -828
        003492       -3000.0          -846
        003493       -3080.0          -930
        003494       -3096.0          -938
        003495       -3068.0          -930
        003496       -2952.0          -946
        003497       -3008.0          -982
        003498       -2964.0          -930
        003499       -2964.0          -912
        003500       -3024.0          -954
        003501       -3008.0          -940
        003502       -3032.0          -950
        003503       -3128.0          -958
        003504       -3020.0          -874
        003505       -3036.0          -838
        003506       -2912.0          -840
        003507       -2944.0          -896
        003508       -2856.0          -984
        003509       -2936.0         -1012
        003510       -2988.0         -1086
        003511       -2936.0         -1060
        003512       -2996.0         -1046
        003513       -3116.0         -1060
        003514       -3192.0         -1050
        003515       -3112.0         -1048
        003516       -3020.0         -1032
        003517       -3092.0         -1002
        003518       -3056.0          -992
        003519       -2968.0          -908
        003520       -3060.0          -926
        003521       -3000.0          -934
        003522       -3108.0          -858
        003523       -2976.0          -808
        003524       -3052.0          -822
        003525       -3180.0          -886
        003526       -3236.0          -902
        003527       -3200.0          -884
        003528       -3220.0          -920
        003529       -3308.0          -926
        003530       -3244.0          -922
        003531       -3136.0          -982
        003532       -3248.0          -980
        003533       -3148.0         -1044
        003534       -3064.0         -1054
        003535       -3036.0         -1116
        003536       -3304.0         -1210
        003537       -3148.0         -1154
        003538       -3224.0         -1164
        003539       -3280.0         -1128
        003540       -3216.0         -1134
        003541       -3296.0         -1164
        003542       -3176.0         -1178
        003543       -3184.0         -1148
        003544       -3092.0         -1178
        003545       -3080.0         -1152
        003546       -3140.0         -1180
        003547       -3056.0         -1178
        003548       -3140.0         -1230
        003549       -3240.0         -1262
        003550       -3044.0         -1176
        003551       -3036.0         -1172
        003552       -3172.0         -1238
        003553       -3148.0         -1228
        003554       -3124.0         -1194
        003555       -2916.0         -1120
        003556       -3008.0         -1144
        003557       -2960.0         -1122
        003558       -2948.0         -1110
        003559       -2924.0         -1090
        003560       -2928.0         -1100
        003561       -3064.0         -1068
        003562       -3024.0         -1056
        003563       -2960.0          -984
        003564       -2880.0          -968
        003565       -2920.0          -910
        003566       -2912.0          -788
        003567       -2888.0          -734
        003568       -2840.0          -742
        003569       -2764.0          -772
        003570       -2896.0          -794
        003571       -2956.0          -778
        003572       -2928.0          -732
        003573       -2932.0          -708
        003574       -2880.0          -642
        003575       -3008.0          -650
        003576       -3060.0          -704
        003577       -2984.0          -682
        003578       -2980.0          -776
        003579       -3108.0          -906
        003580       -3104.0          -882
        003581       -3028.0          -896
        003582       -2916.0          -906
        003583       -2904.0          -880
        003584       -2968.0         -1014
        003585       -3052.0         -1076
        003586       -3036.0         -1150
        003587       -3064.0         -1080
        003588       -3216.0         -1112
        003589       -3072.0         -1096
        003590       -3144.0         -1094
        003591       -3156.0         -1124
        003592       -3076.0         -1104
        003593       -3196.0         -1156
        003594       -3044.0         -1116
        003595       -3060.0         -1102
        003596       -2980.0         -1050
        003597       -3052.0         -1016
        003598       -3104.0         -1042
        003599       -3028.0          -996
        003600       -3064.0         -1044
        003601       -3016.0         -1016
        003602       -3080.0         -1078
        003603       -3104.0         -1106
        003604       -3180.0         -1070
        003605       -3180.0         -1060
        003606       -3008.0         -1030
        003607       -3128.0         -1112
        003608       -3072.0         -1036
        003609       -2956.0         -1058
        003610       -2864.0         -1040
        003611       -2848.0          -988
        003612       -2888.0          -876
        003613       -3020.0          -956
        003614       -3032.0          -976
        003615       -3016.0          -996
        003616       -3004.0         -1036
        003617       -3040.0         -1072
        003618       -2988.0          -998
        003619       -2852.0          -960
        003620       -2948.0          -996
        003621       -3088.0         -1016
        003622       -3056.0         -1028
        003623       -3068.0          -978
        003624       -3076.0          -958
        003625       -3168.0         -1006
        003626       -3096.0         -1036
        003627       -2996.0         -1092
        003628       -3048.0         -1040
        003629       -3044.0         -1036
        003630       -2944.0          -922
        003631       -2776.0          -928
        003632       -2824.0          -966
        003633       -2764.0          -854
